season,daynum,hometeam,awayteam,home_open,home_close1,away_close1,home_close2,away_close2,home_close3,away_close3,home_close4,away_close4,home_close5,away_close5,home_close6,away_close6,home_close7,away_close7,home_close8,away_close8,home_close9,away_close9,home_close10,away_close10
2009,15,1143,1362,14.5,13,-13,12.5,-12.5,12.5,-12.5,13,-13,12.5,-12.5,13,-13,14,-14,,,,,,
2009,15,1145,1138,-2.5,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,-4,4,,,,,,
2009,15,1160,1286,11,14,-14,14.5,-14.5,14,-14,14,-14,14,-14,14,-14,14,-14,,,,,,
2009,15,1161,1294,7,8.5,-8.5,8,-8,9,-9,8.5,-8.5,8.5,-8.5,8.5,-8.5,8,-8,,,,,,
2009,15,1165,1259,4.5,4,-4,4.5,-4.5,4,-4,4.5,-4.5,4,-4,4.5,-4.5,4.5,-4.5,,,,,,
2009,15,1180,1335,2,1.5,-1.5,1,-1,1,-1,1,-1,1,-1,2,-2,,,,,,,,
2009,15,1208,1185,5,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,,,,,,
2009,15,1211,1225,27.5,28,-28,28,-28,28,-28,28,-28,28,-28,28,-28,28,-28,,,,,,
2009,15,1241,1290,10.5,9.5,-9.5,10.5,-10.5,9.5,-9.5,9.5,-9.5,10,-10,9.5,-9.5,11,-11,,,,,,
2009,15,1247,1199,-3,-1.5,1.5,-1.5,1.5,-1,1,-1,1,-1.5,1.5,-1.5,1.5,-1.5,1.5,,,,,,
